	Meaty	Medicinal	Chocolate	Wood	Spice	Herbaceous	Berry	Dairy	Green	Nutty	Petrol	Floral	Caramel	Sulphur	Tree fruit	Tropical	Marine	Earthy	Melon	Sour	Citrus	Roasted	Phenol	Pungent	Smoke	Toasted	Savory
767	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
768	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
769	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
770	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
771	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
772	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
773	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
774	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
775	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
776	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
777	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
778	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
780	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
781	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
782	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
783	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
784	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
785	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
786	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
787	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
788	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
789	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
790	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
791	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
792	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
793	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
794	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
795	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
796	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
799	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
800	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
803	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
805	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
806	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
807	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
810	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
814	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
815	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.19	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.03	0.24	0.11	0.14	0.5
817	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.03	0.24	0.11	0.14	0.5
818	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.03	0.24	0.11	0.14	0.5
820	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.03	0.24	0.11	0.14	0.5
821	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.03	0.24	0.11	0.14	0.5
822	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.03	0.24	0.11	0.14	0.5
823	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.03	0.24	0.11	0.14	0.5
824	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
825	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
826	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
827	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
828	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
829	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
830	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
831	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
832	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
833	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
834	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
835	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
836	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
837	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
839	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
840	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
841	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
842	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
843	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
845	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
846	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
847	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
848	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
849	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
850	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.03	0.24	0.11	0.14	0.5
851	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.03	0.24	0.11	0.14	0.5
852	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.03	0.24	0.11	0.14	0.5
853	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
854	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
855	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
856	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
857	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
858	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
859	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
860	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
861	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.03	0.24	0.11	0.14	0.5
862	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
863	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
864	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
865	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
867	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
868	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
869	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.03	0.24	0.11	0.14	0.5
870	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.03	0.24	0.11	0.14	0.5
871	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.03	0.24	0.11	0.14	0.5
872	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
873	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
874	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
875	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
876	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
878	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
879	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
880	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.03	0.24	0.11	0.14	0.5
881	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
882	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
883	0.06	0.12	0.04	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.02	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.03	0.24	0.11	0.14	0.5
884	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.19	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.27	0.15	0.07	0.17	0.24	0.11	0.14	0.5
885	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
886	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
887	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
889	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
890	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
891	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
893	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
894	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.19	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.33	0.15	0.07	0.17	0.24	0.11	0.14	0.5
895	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.19	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.27	0.15	0.07	0.17	0.24	0.11	0.14	0.5
896	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.19	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.27	0.15	0.07	0.17	0.24	0.11	0.14	0.5
897	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.19	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.27	0.15	0.07	0.17	0.24	0.11	0.14	0.5
898	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.19	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.27	0.15	0.07	0.17	0.24	0.11	0.14	0.5
899	0.06	0.12	0.18	0.04	0.19	0.1	0.11	0.06	0.19	0.24	0.17	0.26	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.27	0.15	0.07	0.17	0.24	0.11	0.14	0.5
900	0.06	0.12	0.18	0.04	0.19	0.1	0.11	0.06	0.01	0.24	0.17	0.26	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.27	0.15	0.07	0.17	0.24	0.11	0.14	0.5
901	0.06	0.12	0.18	0.04	0.19	0.1	0.11	0.06	0.01	0.24	0.17	0.26	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
902	0.06	0.12	0.18	0.04	0.19	0.1	0.11	0.06	0.01	0.24	0.17	0.26	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
904	0.06	0.12	0.18	0.04	0.19	0.1	0.11	0.06	0.01	0.24	0.17	0.26	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
905	0.06	0.12	0.18	0.04	0.19	0.1	0.11	0.06	0.01	0.24	0.17	0.26	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
906	0.06	0.12	0.18	0.04	0.19	0.1	0.11	0.06	0.01	0.24	0.17	0.26	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
907	0.06	0.12	0.18	0.04	0.19	0.1	0.11	0.06	0.01	0.24	0.17	0.26	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
908	0.06	0.12	0.18	0.04	0.19	0.1	0.11	0.06	0.01	0.24	0.17	0.26	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
909	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.19	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.27	0.15	0.07	0.17	0.24	0.11	0.14	0.5
911	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.27	0.15	0.07	0.17	0.24	0.11	0.14	0.5
912	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
913	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
